,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,track_name
25,1891167.1,2288794.0,1261310.2,-1.0,-1.0,103842.63,237447.6,630470.3,771157.44,-1.0,-1.0,89842.766,242381.72,-1.0,433173.66,2069704.5,-1.0,470984.38,-1.0,2963438.5,-1.0,160655.38,-1.0,2980065.2,1183797.0,6007546.5,1845073.6,1555974.0,-1.0,1952903.0,2241037.2,1699988.9,591611.6,4181.452,9346.489,174639.31,272962.66,11447.552,503835.06,455431.22,-1.0,-1.0,73114.01,102761.14,352507.7,36024.12,74735.86,253834.19,176456.2,-1.0,4768.1445,57699.29,17195.225,79164.46,-1.0,-1.0,216805.06,196107.38,218942.84,-1.0,5557.337,-1.0,191797.3,-1.0,1443.1749,10587.433,22312.096,86.359665,3592.1147,4445.7744,197.9369,-1.0,2856.457,12962.172,-1.0,-1.0,-1.0,2151.9768,55.057056,2181.8916,-1.0,1488.2719,647.8293,22058.105,8691.439,-1.0,2244.154,-1.0,-1.0,901.5895,-0.174401,-1.0,11420.764,82.50512,1456.6823,20565.678,1720.6423,4.633912,-1.0,341.7618,2.8491287,2.4655614,39.23032,2.0136719,540.80286,523.18915,314.55753,8.455347,-1.0,1233.5775,-0.8349962,1501.805,-0.8645987,-0.4300705,-1.0,13.525164,14.697249,56.497047,-1.0,135.49924,2768.2173,6.880865,23.95804,49.978153,1745.8146,48.283848,-0.72674215,1.034994,42.342545,259.4282,0.32370102,1.9126414,60.7235,-0.024225844,0.34846625,0.73954195,7.1721673,52.540287,62.867004,9.873758,59.58067,-0.05616266,13.04874,0.698558,-0.99999756,42.52699,5.723118,30.667957,10.218209,15.593304,49.375603,11.468186,4.2666492,-0.10101662,14.311839,13.460817,-0.97076243,6.08087,10.947616,40.82301,ES_Safely.mp3
26,1958594.1,1666941.2,1787540.0,128122.586,-1.0,-1.0,7889.637,862069.3,-1.0,161842.4,-1.0,-1.0,-1.0,-1.0,381136.16,1445599.5,422809.66,29220.783,-1.0,2127075.0,-1.0,589850.2,-1.0,3515669.2,1493373.0,6679304.0,2156844.2,1787937.2,-1.0,2597901.8,2242150.2,568990.5,722243.56,10348.355,9548.266,289393.97,309077.53,-1.0,471380.0,480773.34,307.58267,-1.0,76656.97,35660.887,436761.47,46033.2,105371.96,323059.78,122566.33,-1.0,-1.0,57629.117,14790.645,113515.78,-1.0,-1.0,191873.7,208394.69,173753.03,-1.0,-1.0,-1.0,334970.84,393.30548,1996.238,17464.332,23700.459,13.562711,1109.5647,3324.3904,195.96465,-1.0,2653.2122,16805.959,-1.0,-1.0,-1.0,2383.6016,69.24089,1910.6918,-1.0,1929.8857,219.39203,19026.984,13738.012,-1.0,903.33655,3.4786646,-1.0,589.8347,-1.0,-1.0,11609.469,71.99921,756.9126,27674.973,1713.1403,1.9492882,-1.0,684.9095,4.954405,20.722437,28.129673,-0.776986,787.28,297.9501,215.82608,14.608453,-1.0,902.2741,-1.0,1343.3315,-1.0,-0.769115,-1.0,4.7957387,5.2409225,38.89693,-0.97225565,153.04695,2750.2236,0.12393884,8.318138,40.29395,1902.1097,85.27842,-0.052148595,0.013535405,43.697395,259.97604,0.32124543,1.0347601,55.896606,0.3846777,0.27769402,-0.059894852,16.755646,51.39895,64.08711,9.484929,44.004513,-0.6248478,12.501475,0.6576133,-0.9999983,45.71506,4.811572,29.389278,11.533174,15.074776,35.013226,13.599953,4.363589,-0.12810113,15.520187,16.359098,-0.9885589,3.9285967,11.109058,31.845415,ES_Can't Wait.mp3
27,1354477.4,1178302.1,820523.75,-1.0,-1.0,123002.22,611827.7,585821.8,711981.2,-1.0,-1.0,-1.0,-1.0,-1.0,386809.34,2172107.5,282224.0,870067.1,-1.0,3194082.5,-1.0,212427.89,144249.72,3482583.0,1238847.6,5934165.0,2133173.0,1676249.5,-1.0,2105247.8,2350733.5,1816177.0,635533.0,5197.9766,1998.7377,163935.97,344585.2,18784.92,553592.6,469632.7,-1.0,-1.0,102587.27,116358.086,356980.72,43190.51,55489.4,234730.9,155287.66,-1.0,2890.8403,33284.17,19753.29,99452.2,-1.0,-1.0,228891.03,199839.39,276753.9,-1.0,-1.0,4761.9507,181932.19,4342.5454,1127.2686,9580.477,23898.764,47.954914,3129.8467,2044.0692,36.68908,16.299149,2835.4395,14392.384,-1.0,-1.0,-1.0,2821.3262,-1.0,2247.2676,-1.0,819.02924,668.0722,24069.695,9936.678,-1.0,1762.9341,-1.0,-1.0,578.9387,42.071594,-1.0,12370.143,47.46207,975.156,20185.135,1902.6956,0.7353801,-1.0,325.17853,-0.79582125,9.165514,28.106377,-0.72174954,585.19305,583.9711,350.87515,8.035311,-1.0,1160.2294,-1.0,1656.6309,-1.0,-1.0,-1.0,5.2492948,5.62108,44.18858,-1.0,143.41106,2954.2227,1.1085306,5.205534,15.202606,1961.9756,40.883175,-0.9972919,-0.9711094,43.194965,297.72186,0.31863275,1.1329886,65.68872,-0.69925606,0.38873377,0.6743379,2.8048747,56.245853,69.3302,7.2080064,60.85204,-0.36789063,13.402889,0.93928826,-0.9999998,43.139133,5.6971936,33.8011,9.379601,15.865012,43.796852,9.1960125,4.2547526,-0.30037323,13.298382,11.2444515,-0.9885148,5.7319794,12.960977,41.86865,ES_Skeleton.mp3
28,2025843.5,2450765.2,2184761.8,-1.0,-1.0,-1.0,-1.0,605196.56,307530.06,121532.63,74329.48,-1.0,-1.0,-1.0,1666506.4,2082043.9,734514.1,260310.08,-1.0,2818118.0,-1.0,554229.9,18082.998,2839026.2,2101557.0,6959767.5,2903691.2,1560047.9,351503.38,1741031.4,2622952.0,2183217.8,782328.9,17103.598,9213.974,300413.9,361425.16,9561.257,534193.7,525518.4,-1.0,-1.0,143827.92,31553.475,509916.06,43734.375,90776.07,399373.44,124820.03,-1.0,5372.5083,103223.266,45325.31,121027.97,-1.0,-1.0,173920.97,236677.67,197567.89,-1.0,34048.38,-1.0,301326.38,-1.0,2199.6482,16472.479,28165.793,108.618,1990.7305,4657.1523,117.177055,3.7121067,2754.0132,19465.61,-1.0,-1.0,-1.0,3907.2905,61.485214,2597.06,-1.0,3768.8945,369.47794,20419.516,13957.752,1.021164,2237.8987,-1.0,-1.0,982.54156,-1.0,-1.0,11071.508,45.79977,733.8736,27680.504,1995.0825,3.1566331,-1.0,714.87195,6.921409,24.00243,39.724163,4.609726,682.43036,290.09137,224.6034,12.851318,3.6272907,961.24506,-1.0,1492.8467,-0.55826384,-1.0,-1.0,24.623007,11.788203,77.13505,3.08345,183.58952,2977.4507,11.053451,70.85848,129.1117,2003.1752,98.83365,52.245342,-0.85184354,49.676178,294.06552,0.37621188,2.4467528,58.6721,1.6588657,0.27738282,0.120235294,18.035501,57.90548,72.58522,10.828237,45.264454,-0.560715,12.186881,0.8548785,-0.9999966,53.243946,4.6025043,31.824192,15.563922,15.537504,34.377098,18.811049,4.024108,-0.08033408,17.622887,18.241623,-0.96589535,4.7514772,13.048696,31.066969,ES_For the Record (Dylan Sitts Remix) (Instrumental Version).mp3
29,2050628.5,1466658.5,1761105.1,195732.67,-1.0,-1.0,-1.0,502318.72,166184.25,439709.78,-1.0,-1.0,-1.0,-1.0,1360427.8,1481975.2,587114.56,742947.8,-1.0,2809651.8,-1.0,834544.25,-1.0,2940000.2,1478464.5,6218209.5,2772712.2,1388958.5,-1.0,2486473.8,1941176.5,1722688.5,664555.75,15763.32,26817.805,254128.98,290211.3,1439.2074,509602.28,508092.72,-1.0,-1.0,73194.76,51796.664,435614.0,61764.598,48188.94,356602.88,135444.94,-1.0,2152.4739,106786.2,90.128624,124600.63,-1.0,-1.0,219386.86,248124.66,188288.81,-1.0,272.73874,24980.084,287717.38,-1.0,2219.9934,14085.107,25322.934,152.38826,1812.8934,4154.386,639.7318,-1.0,520.6271,18817.021,-1.0,-1.0,-1.0,2061.1265,13.21456,2420.5737,-1.0,1173.6481,304.03723,21652.72,14374.722,8.170595,1617.2177,-1.0,-1.0,892.8929,16.231108,-1.0,12811.535,170.24893,2068.6157,30047.0,2031.0564,1.7896913,-1.0,638.5268,51.299145,0.47551158,23.267414,0.18090636,698.83527,484.63672,221.13171,11.3554325,-1.0,981.2653,-0.558121,1700.7502,-1.0,0.73847973,-1.0,8.982853,4.3057013,32.657032,-0.6274127,228.22212,3193.9092,14.033041,5.4569216,13.9617405,2146.5706,44.60077,2.3794386,-0.413178,47.942913,316.95117,0.37993568,0.32957718,65.79169,-0.34433952,0.20918004,-0.019724645,10.004233,59.953316,75.20823,9.166469,49.137627,-0.7423432,8.986097,0.88315403,-0.9999999,49.65729,2.5276108,33.83791,9.165873,14.643234,35.971943,12.082472,2.8890002,-0.2987546,15.597645,14.618761,-0.9928482,3.6218572,13.862501,35.37346,ES_Stoked.mp3
30,1513708.5,1297626.8,2631550.8,616245.94,-1.0,55808.59,-1.0,1028901.06,418567.5,577678.4,-1.0,-1.0,-1.0,-1.0,1427479.8,1937322.0,132058.56,840393.25,-1.0,3908557.5,-1.0,120403.516,36454.71,5393955.5,1870266.1,8007593.0,2325365.5,1975633.2,-1.0,2203039.8,2823577.0,1757943.4,895931.7,12577.737,20543.041,387770.94,345944.38,-1.0,577330.6,587766.8,-1.0,-1.0,126332.016,32101.12,512414.75,69570.71,138504.69,380014.4,136694.34,-1.0,-1.0,84901.12,9853.325,125441.72,-1.0,-1.0,183392.17,182721.86,221300.17,-1.0,35496.91,-1.0,419683.7,23450.137,1543.68,22918.055,29159.291,17.657433,816.93634,5402.3994,43.523586,-1.0,928.5068,19154.11,-1.0,-1.0,-1.0,2033.7024,34.331463,2219.1675,-1.0,4202.5586,716.2493,22775.967,13712.101,-1.0,5165.52,-1.0,-1.0,609.5694,-1.0,27.570436,12965.875,176.76901,145.57812,30771.871,2150.8901,0.75612086,-1.0,929.58954,7.9592004,13.404178,79.986015,-1.0,867.6182,340.25455,268.93845,12.417738,-1.0,1263.333,-0.71595144,1593.2439,-1.0,-1.0,-1.0,21.178375,24.685501,87.888664,-0.9999999,250.03403,3113.5918,1.2051959,127.34228,153.91194,2255.0576,121.063934,18.770546,0.31936473,54.238148,289.4655,0.44320652,2.5813127,62.622353,3.911626,0.2936589,0.21607971,31.232422,60.86737,75.26959,18.579607,48.468872,-0.19204742,13.532603,0.8244812,-0.99999946,55.927612,4.873703,32.299026,17.312027,16.779537,41.971912,23.842712,4.6143456,0.10922783,20.909208,22.9054,-0.95908856,5.725063,12.657237,41.206837,ES_Call Waiting.mp3
31,1953053.2,1599204.4,1963381.4,-1.0,-1.0,-1.0,903164.0,578932.1,812696.0,-1.0,-1.0,-1.0,300781.0,-1.0,892391.4,1880348.4,650470.5,718697.5,-1.0,3210544.0,-1.0,347822.3,180605.73,3635379.2,1731336.2,7639457.5,1763649.6,1710046.4,-1.0,1866215.1,2463025.0,1925149.9,705891.0,17680.79,13347.107,253406.11,364847.47,10955.758,567949.7,508712.2,-1.0,-1.0,99358.05,97160.055,388645.5,51311.0,82531.93,286504.12,166851.39,-1.0,3388.8196,77199.05,30329.34,119271.3,-1.0,-1.0,230046.19,195552.23,215841.84,-1.0,8462.632,859.9721,252524.2,-1.0,1317.6143,12985.136,25628.172,36.00332,2917.3667,3520.5566,107.74725,-1.0,2066.115,14483.883,-1.0,-1.0,-1.0,2082.4543,21.855293,2529.856,-1.0,1997.6312,575.77856,23901.297,11035.169,-1.0,1619.5964,-1.0,-1.0,993.3491,-1.0,-1.0,14599.24,75.43132,1689.0221,24059.184,1872.1973,1.8265253,-1.0,420.74103,10.760499,15.943718,24.318832,0.25353327,702.32336,545.84,405.88782,6.5509043,-1.0,1353.3518,-1.0,1585.8776,-0.9792118,-0.85601324,-1.0,12.666685,8.530049,71.18899,-1.0,189.32828,2981.2673,3.943301,18.33388,40.420685,1931.146,69.93561,0.32871968,0.3293878,43.046993,278.5525,0.31787017,1.4956734,62.043232,0.037683923,0.2577344,0.74251044,9.374983,55.233406,66.67951,10.104198,59.705738,-0.42202857,10.660947,0.7193478,-0.99999845,42.136623,4.5156493,31.478617,8.828269,14.349129,47.286854,10.812566,3.4744718,-0.16064058,13.996139,12.522444,-0.9878372,5.9467015,11.915847,42.255573,ES_Last Lullaby.mp3
32,1858235.0,867420.25,3292559.8,860130.1,-1.0,-1.0,-1.0,677488.94,-1.0,1077883.4,-1.0,-1.0,-1.0,-1.0,-1.0,1304569.6,164760.17,335525.5,-1.0,2835673.8,-1.0,-1.0,443273.06,5289766.5,2148812.2,9018530.0,2012580.5,2497580.2,-1.0,2826358.2,2503661.2,954025.7,945795.3,20685.602,1787.3762,451970.75,257283.19,-1.0,536437.56,547644.2,-1.0,-1.0,90024.65,12976.218,445855.56,78347.51,304541.34,324259.34,135625.4,-1.0,-1.0,50097.258,30610.324,121904.414,-1.0,-1.0,147191.45,176554.81,188364.22,-1.0,-1.0,-1.0,503747.03,49250.383,1680.8265,28240.582,25568.559,103.48187,316.82385,4341.9375,-1.0,-1.0,1951.6864,19396.176,-1.0,-1.0,-1.0,2041.4156,46.749382,1903.3541,-1.0,6270.265,391.969,20779.764,10425.849,4.4016533,3404.559,-1.0,-1.0,235.12491,-1.0,-1.0,15248.32,59.998585,-1.0,33846.145,1870.7815,-0.1769817,-1.0,1175.1,-0.16218668,17.114632,63.55237,-0.81396675,921.90076,188.45932,119.09011,8.190321,-1.0,1293.515,-1.0,1301.2894,-1.0,-1.0,-1.0,9.667616,26.932364,15.883187,-1.0,156.3302,2791.6455,-0.3791003,25.107267,89.46318,2275.7908,121.356674,14.379439,-1.0,64.18434,270.54254,0.60270596,4.1571264,64.87291,4.9862695,0.3922107,0.2911841,47.658386,65.985664,80.3733,24.05888,43.022427,-0.09927503,17.826685,0.8407234,-0.9999999,74.01189,6.9660087,31.078175,29.990616,19.363615,40.79309,38.854645,6.386642,0.48533505,28.218256,32.92409,-0.9830878,7.5052633,12.40657,43.748875,ES_Funky Bass.mp3
33,1944687.9,1315189.4,2557571.5,-1.0,-1.0,-1.0,1253430.4,937891.06,418026.88,-1.0,119327.99,-1.0,203975.86,-1.0,216316.47,2340769.2,113567.766,889225.06,-1.0,3132019.2,-1.0,309511.88,363771.94,4779122.0,1934568.8,7792885.5,1279880.0,1560050.4,-1.0,1889250.1,1779163.9,1176370.1,719382.25,32678.277,16800.082,255155.58,348842.38,-1.0,554663.0,492339.4,-1.0,-1.0,100389.54,70983.79,404000.6,55273.96,128617.37,319784.16,135793.38,-1.0,2766.9468,79942.984,14681.8125,164808.83,-1.0,-1.0,210292.61,220207.25,186119.56,-1.0,7158.062,1832.6073,355508.7,-1.0,1164.8522,15935.408,22889.125,166.8748,2012.793,5625.5723,57.584404,-1.0,1355.6676,18330.52,-1.0,-1.0,-1.0,989.9892,24.84694,2690.9326,-1.0,2765.5056,1068.2603,21960.518,10444.951,-1.0,2337.2134,-1.0,-1.0,414.77518,-1.0,-1.0,12854.933,132.81367,349.89026,25263.75,1785.0585,1.7115098,-1.0,621.5724,4.0421534,24.661728,46.215294,5.4730816,653.2077,522.75366,331.4285,16.114725,-1.0,1231.4768,-1.0,1493.3033,-0.98432887,-0.9997287,-1.0,18.800217,19.70235,75.87371,-1.0,211.57817,2587.1646,23.762745,44.737183,75.671906,1832.0886,155.1406,17.375015,0.36364114,44.406677,247.56654,0.3506294,2.8980327,58.36377,1.2655693,0.24363597,0.5462691,15.854274,53.039085,63.65047,12.819036,51.396027,-0.095250644,11.717,0.5720672,-0.99999005,47.440605,5.074411,28.278805,14.432732,14.802964,41.93781,18.75424,4.1097746,0.08671065,16.591015,16.917414,-0.9734568,6.1523848,10.6559,39.477566,ES_Zero.mp3
34,2071765.9,1391335.0,2270345.5,997716.7,-1.0,-1.0,-1.0,933864.9,-1.0,1216141.8,-1.0,-1.0,-1.0,-1.0,2399.6646,2180075.2,138864.56,478487.6,-1.0,2610848.5,-1.0,-1.0,-1.0,5369784.0,2402890.8,8903634.0,2731312.8,2542638.5,-1.0,2678181.8,2466401.0,2151855.8,939409.25,22681.95,9181.473,385208.3,242708.56,-1.0,530103.6,589336.7,-1.0,-1.0,141772.03,19689.057,459748.1,76742.54,184708.14,282377.62,165396.22,-1.0,-1.0,70773.555,22953.76,114044.54,-1.0,-1.0,195688.05,136350.66,266192.2,-1.0,5648.233,-1.0,419968.78,37215.535,3039.8215,24568.752,26507.586,131.21124,1432.8029,5698.154,114.89172,-1.0,1414.9111,15954.811,-1.0,-1.0,-1.0,1451.0806,96.03905,2458.4226,-1.0,6795.478,195.43243,23272.66,13095.707,-1.0,2703.5676,-1.0,-1.0,779.482,34.372467,-1.0,14624.587,346.61603,623.854,28300.516,1760.2361,9.40167,-1.0,647.87415,0.8274928,28.281887,34.88224,-0.93893224,793.824,295.3664,234.11461,30.760378,-0.9161251,1078.0673,-1.0,1259.948,-1.0,-0.48287115,-1.0,18.145693,21.910841,44.959175,-0.25571573,161.1946,2607.7756,1.0913154,84.85373,67.25338,1823.8447,90.23722,89.30078,2.518706,42.60772,233.99373,0.32449055,2.3079822,53.820686,1.5111488,0.28908736,0.31000742,19.165504,50.07608,60.771893,12.607834,47.786797,0.12402776,13.609122,0.5441044,-0.9999986,45.46906,6.3786063,27.346458,14.016871,15.124007,40.149364,17.461357,4.686144,0.07141861,16.099253,17.82757,-0.97725743,5.317692,9.949912,34.760307,ES_Powerwalkin'.mp3
35,1383369.2,1323572.4,1923196.2,530498.5,-1.0,19733.545,-1.0,668791.75,43678.543,1119192.8,-1.0,-1.0,-1.0,303699.66,1134913.6,1237363.6,31994.322,414243.7,-1.0,2701378.5,-1.0,320539.53,113973.13,3806921.2,1362214.8,6143359.0,2199692.5,1430364.5,-1.0,2072994.0,2193743.0,1630069.5,729059.4,24575.57,5282.4854,303672.47,242173.69,-1.0,461082.25,465900.62,-1.0,-1.0,83705.71,25990.885,413082.97,50612.94,135484.22,338687.56,116537.12,-1.0,-1.0,71943.49,21557.309,102024.516,-1.0,-1.0,133683.77,178216.92,169939.95,-1.0,3511.4856,-1.0,344085.78,17107.125,1812.007,19477.043,24248.648,113.60881,663.21936,4615.2734,29.601685,12.123009,1767.0609,17265.73,-1.0,-1.0,-1.0,2495.1753,87.053314,1977.3857,-1.0,3233.6233,112.800995,18253.06,10622.253,-1.0,4010.5652,-1.0,-1.0,738.5342,-1.0,-1.0,10839.969,87.70553,255.77725,26762.295,1806.8168,3.0359604,-1.0,836.9647,0.95494616,9.105139,80.949524,0.41153657,634.4094,257.8272,197.87206,10.031716,-1.0,1116.874,-1.0,1371.6621,-1.0,-1.0,-1.0,23.70227,31.576841,40.28416,1.3247741,152.41344,2743.8887,0.9781652,68.55,124.30078,1945.7268,94.09091,5.4130344,-0.86972845,54.163574,269.49744,0.45585394,3.9811587,61.793022,2.8643548,0.4272326,0.34836596,27.394081,59.278885,72.35225,16.744843,48.3482,0.34471297,16.898306,0.84777224,-0.9999993,59.625736,7.2404456,31.243248,21.979698,18.065315,40.774452,27.554222,5.7999816,0.21591502,21.972921,23.870165,-0.9559358,6.744612,12.014648,37.331356,ES_Balloon Animals.mp3
36,2118252.8,1804860.4,2025188.5,-1.0,-1.0,52441.375,-1.0,620950.44,474864.1,156579.83,-1.0,-1.0,-1.0,-1.0,100481.71,2188926.0,-1.0,481214.3,-1.0,2140301.5,-1.0,-1.0,27728.85,4155595.5,1724272.8,7581164.0,2007348.9,1815987.4,-1.0,2227659.2,2423283.2,1689819.5,705676.56,16741.639,21255.129,236803.67,217349.6,-1.0,566816.06,504810.56,-1.0,-1.0,87321.4,112197.54,355745.38,58372.477,144731.1,264134.1,176602.8,-1.0,5820.365,98721.92,21690.701,113030.81,-1.0,-1.0,232662.6,175760.73,219354.19,-1.0,1232.7355,-1.0,276171.47,-1.0,1451.2087,12728.987,24450.064,14.227299,3358.8345,5563.739,101.145035,-1.0,1638.7738,15123.104,-1.0,-1.0,-1.0,1026.575,5.6641626,2924.4148,-1.0,2480.8877,238.18954,26702.611,7424.79,58.332493,2056.7166,-1.0,-1.0,950.1566,91.79636,-1.0,15205.987,101.16175,1225.7549,24029.395,1992.1627,22.720428,-1.0,594.4345,14.025688,12.867304,48.537994,-0.8946498,678.50195,710.7042,560.63293,12.130173,-1.0,1692.1736,-1.0,1767.3011,-1.0,-0.69620067,-1.0,23.820032,16.0338,69.40696,-1.0,204.6826,3136.561,2.7312813,44.928894,130.49269,2095.1975,66.06435,-0.09598983,0.9217176,49.480843,279.8727,0.4555726,4.797908,71.40501,2.1636305,0.47975352,1.4153169,21.045288,61.350903,71.83716,16.301437,71.52835,1.219093,16.244318,0.90040505,-0.9999979,50.65172,8.0708275,33.785183,14.621647,18.178207,59.916035,17.672386,5.5068974,0.06444504,18.833475,18.54242,-0.98781425,8.65746,12.116735,54.048065,ES_B Ball Bouncer.mp3
37,2563570.5,2195243.0,1008536.3,-1.0,-1.0,88667.49,949635.0,396079.84,1013546.9,-1.0,-1.0,-1.0,455283.66,-1.0,439935.56,2430544.8,625878.1,957239.2,-1.0,3304349.5,572906.2,-1.0,-1.0,3435240.2,1133865.8,6101836.5,2109122.5,1854635.8,-1.0,1799308.6,2954640.8,2007745.9,591270.9,3394.6453,25171.674,200912.25,365225.84,13941.959,547728.9,526294.8,-1.0,-1.0,122444.43,112828.516,368033.9,67476.875,85252.266,211863.33,206015.33,-1.0,15043.052,80005.53,23804.39,86513.98,-1.0,-1.0,249147.06,144922.64,244920.75,-1.0,9973.846,-1.0,188346.78,-1.0,634.3877,10212.717,23015.266,53.42826,3967.8896,5996.6685,140.3878,-1.0,1973.2784,11435.458,-1.0,-1.0,-1.0,3742.965,25.612238,2642.634,-1.0,1670.665,452.9178,24275.307,8863.031,-1.0,665.2815,-1.0,-1.0,1681.8625,-1.0,-1.0,14354.32,148.89851,2802.883,20123.578,1714.8925,12.316119,-1.0,451.47064,45.908173,16.041162,41.92844,-0.06734765,627.21716,638.86664,525.68036,12.366364,-1.0,1411.7805,-1.0,1527.274,-1.0,-1.0,-1.0,13.91299,18.993753,87.56074,-1.0,142.94849,2722.0981,2.193114,14.516366,145.08784,1924.9524,46.495914,-0.9977774,2.4207308,45.854782,262.849,0.38342834,3.712021,67.23344,1.468215,0.41258827,1.1735663,14.905886,55.82464,67.00299,13.967626,59.873783,1.127301,16.365253,0.75940496,-1.0,47.304035,7.97298,31.532759,13.291461,17.523458,48.77255,14.966086,5.520626,-0.018183494,17.009996,16.385576,-0.9918399,7.455557,11.347013,47.118225,ES_Super 1.mp3
38,2353595.0,1792985.2,1095566.1,344275.47,-1.0,-1.0,-1.0,533505.3,393733.12,549877.4,-1.0,-1.0,318178.78,-1.0,429922.66,1819651.8,697632.9,436288.72,-1.0,2715989.2,-1.0,316482.7,-1.0,3283020.5,1415568.9,6667490.5,1991732.9,1940358.9,-1.0,2207816.8,2462778.8,1830762.2,705850.75,3941.0847,19425.992,266082.06,246585.42,13479.059,513089.47,554761.3,-1.0,-1.0,88366.21,68635.08,451910.03,65129.61,41233.79,269287.53,169299.94,-1.0,5477.7236,98624.02,10739.22,81123.19,-1.0,-1.0,217671.31,144023.48,180849.05,-1.0,11393.094,-1.0,257643.02,-1.0,2024.2346,13078.932,28477.926,0.27047145,3079.1746,6018.5493,209.03566,-1.0,1028.0391,13948.662,-1.0,-1.0,-1.0,2822.1184,117.11419,2633.4465,-1.0,1168.895,92.78297,24227.328,12145.461,23.014027,2264.0146,-1.0,-1.0,1135.9808,6.9023256,-1.0,13565.575,69.455505,3857.3135,26091.953,2003.6691,14.626488,-1.0,512.9994,76.02064,-0.44325,53.322697,-0.93262124,744.59753,596.61414,452.95865,21.368387,-1.0,1213.06,-1.0,1674.8763,-1.0,-0.9734836,-1.0,14.543199,53.74206,64.114296,-1.0,170.08661,3162.3772,6.988626,26.158976,115.16181,2131.7349,50.60958,0.8993347,0.02759405,47.420322,303.04642,0.3918881,3.2363713,69.56583,0.96185637,0.43802917,0.85810494,13.596354,59.533417,73.11104,11.689576,58.936516,0.8666002,16.225769,0.98928934,-1.0,49.04372,7.3979974,34.98042,12.9040365,17.636581,46.317486,14.547556,5.267685,-0.1587404,16.179726,15.541947,-0.9911939,6.6271544,13.190665,45.49924,ES_Awayrunner.mp3
39,1827984.1,2110131.2,1587016.9,-1.0,-1.0,-1.0,396839.03,536280.6,416422.12,-1.0,-1.0,-1.0,-1.0,-1.0,586710.7,1432641.4,388713.47,237804.14,-1.0,2712871.2,-1.0,301809.2,20021.76,3069203.8,1508542.8,6011011.0,2352854.5,1659833.2,-1.0,1944690.1,2109130.0,1519463.6,699924.44,5267.859,8069.26,230895.77,339136.25,8111.993,533301.3,473074.88,-1.0,-1.0,93784.055,51716.68,422564.34,37004.844,78889.11,313454.88,122133.445,-1.0,-1.0,70113.125,19674.46,116312.82,-1.0,-1.0,201762.95,205738.5,204778.5,-1.0,505.69348,-1.0,250648.77,3377.2805,1768.7228,13791.871,26409.562,52.78094,1983.6107,3300.8403,173.53723,-1.0,2927.2937,16732.281,-1.0,-1.0,-1.0,2581.438,87.660416,2352.9119,-1.0,1697.3049,385.67685,21750.158,12314.07,-1.0,1713.873,-1.0,-1.0,1234.2246,-1.0,-1.0,12403.196,103.23918,571.7529,25431.957,1910.6956,1.2827777,-1.0,568.2767,8.884568,13.580107,36.340664,3.5290244,596.6573,418.28378,258.82797,6.363152,-1.0,1046.6029,-0.48350093,1529.2632,-0.39760786,-1.0,-1.0,13.045393,10.07133,42.972157,0.26709196,161.37094,2914.947,5.155618,12.332607,34.765064,1968.3401,40.223515,0.5318387,0.020720128,48.10965,290.6287,0.3822294,1.7435793,63.934914,0.23139346,0.38714698,0.15923503,11.791139,57.6163,71.04332,9.952527,53.2127,-0.22838792,13.91245,0.91454905,-0.99999785,50.66608,5.48258,33.03195,13.642427,16.766293,41.22274,15.862365,4.639225,-0.14021781,16.882212,16.463427,-0.9853362,5.065817,12.766758,35.207573,ES_Oooh.mp3
